,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,31013d67978e5284,True,1.0,1.0,0.8066776487342083,1.0,1.0,1.0,0.9194490203059201
1,6280a12d79b4518a,True,1.0,1.0,0.9774128791060954,1.0,1.0,1.0,0.9905886996275397
2,1b6ca45027e3531c,True,1.0,1.0,0.7954094378193712,1.0,1.0,1.0,0.914753932424738
3,59b5e5a171965609,True,1.0,1.0,0.8939825797760461,1.0,1.0,1.0,0.9558260749066859
4,8b31009bc5115cb5,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0
5,af0e2b61cba953de,True,1.0,1.0,0.6745940460828841,1.0,1.0,1.0,0.8644141858678683
6,d858b7c7e6105207,True,1.0,1.0,0.24611957334510473,1.0,1.0,1.0,0.6858831555604604
7,567469e556cf5e6b,True,1.0,1.0,0.7395335971146801,1.0,1.0,0.0,0.8914723321311167
8,9f03709a3c1e5725,True,1.0,1.0,0.6082436160351306,1.0,1.0,1.0,0.8367681733479712
9,4668c53b54255008,True,1.0,1.0,0.787534432127965,1.0,1.0,1.0,0.9114726800533187
10,8a46ac0d50d4505e,True,1.0,1.0,0.9679855618139331,1.0,1.0,1.0,0.9866606507558054
11,cbec1eda814e5065,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,d89e9c599cf5571b,True,0.5,1.0,0.5190598570737182,0.0,1.0,1.0,0.19147080355702462
13,0b4dfcb47cb85e89,True,1.0,1.0,0.8081947981400361,1.0,1.0,1.0,0.9200811658916818
14,e56f85ee56395a99,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,749ac04eaa475981,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,43c9ac6f2bf95da0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,e0657b3fd2ac5c55,True,1.0,1.0,0.8098171027444704,1.0,1.0,1.0,0.9207571261435293
18,173b456bbf29598f,True,1.0,1.0,0.8445935426978516,1.0,1.0,1.0,0.9352473094574382
19,189654afe9465b09,True,1.0,1.0,0.8180948588747949,1.0,1.0,1.0,0.9242061911978312
20,bbf8fd8a87565e05,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,8fe203611a555812,True,1.0,1.0,0.45034162337809547,1.0,1.0,1.0,0.7709756764075397
22,4907817195ff5d6f,True,1.0,1.0,0.6798817132089502,1.0,1.0,1.0,0.8666173805037293
23,3aa165d52c2051e1,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
24,ab226645ee6f54aa,True,1.0,1.0,0.7598525739767797,1.0,1.0,0.5,0.8999385724903249
25,7f92403d0c6e5b5d,True,1.0,1.0,0.9956413581502448,1.0,1.0,1.0,0.9981838992292685
26,0f24ec666e145cab,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,533c27383d335f4f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,ae07a1ea49135359,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
29,a03faf9254a55468,True,1.0,1.0,0.8553291156572016,1.0,1.0,1.0,0.9397204648571673
30,108fd8b55b1952af,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,d01e896e6c325436,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,fd9ae566c34f5acd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,55e7ff380d7e5491,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,ccdb8ab156ba5b06,True,1.0,1.0,0.6455186184277686,1.0,1.0,1.0,0.8522994243449036
35,44cedd469129548d,True,1.0,1.0,0.848560058221542,1.0,1.0,1.0,0.9369000242589758
36,2a2cb941f34b5bc4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
37,fb188ed7e53552c5,True,1.0,1.0,0.8107387960658926,1.0,1.0,1.0,0.9211411650274552
38,dfd27e2c5d7f50fb,True,1.0,1.0,0.7833178619904924,1.0,1.0,1.0,0.9097157758293718
39,6cfeeb3aab5b5681,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,dc145331696d5400,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,53f8bc4012fe5f29,True,1.0,1.0,0.5143083846287435,1.0,1.0,1.0,0.7976284935953099
42,d2d30ecb18db52f9,True,1.0,1.0,0.7419244309479593,1.0,1.0,1.0,0.8924685128949831
43,19cee80b71525f86,True,1.0,1.0,0.8041817949970432,1.0,1.0,1.0,0.9184090812487681
44,0a5780be84565110,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,de235386b6c65ebd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,0df6f24a95e75544,True,1.0,1.0,0.9158819646842007,1.0,1.0,1.0,0.9649508186184169
47,2e1c1db92800578d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
