,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,bf4c97f6024b5029,True,1.0,1.0,0.9446229674691625,1.0,1.0,1.0,0.9769262364454844
1,5a90354cbaa45cc2,True,1.0,1.0,0.7722184976260082,1.0,1.0,1.0,0.9050910406775033
2,31811172f43c5188,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,cfb755b8d37458ac,True,1.0,1.0,0.817786737469572,0.0,1.0,1.0,0.5074111406123216
4,f2644280215250cd,True,1.0,1.0,0.937899882459638,1.0,1.0,1.0,0.9741249510248492
5,0cdeb48fac9d5292,True,1.0,1.0,0.7750845089507841,1.0,1.0,1.0,0.9062852120628268
6,03269d4ad9e45809,True,1.0,1.0,0.7552578735881004,1.0,1.0,1.0,0.8980241139950418
7,e67729beeaa95c34,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,12177b43d67d51a7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1fc5ab19306f5a47,True,1.0,1.0,0.8181640581135373,1.0,1.0,1.0,0.9242350242139739
10,79c024b87e175129,True,1.0,1.0,0.9803755552251164,1.0,1.0,1.0,0.9918231480104652
11,71f883f1ec8f5e37,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,88454b0190ff551f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,ae01be6a753e5f98,True,1.0,1.0,0.8115581952028738,1.0,1.0,1.0,0.9214825813345308
14,43c8e05e697f5abe,True,1.0,1.0,0.9584792588641405,1.0,1.0,1.0,0.982699691193392
15,7f54c08f50ef5ace,True,1.0,1.0,0.5545078108003918,1.0,1.0,1.0,0.8143782545001632
16,773ae953dba953b4,True,1.0,1.0,0.863139409472848,1.0,1.0,1.0,0.9429747539470199
17,de16c26b38425a6b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,69f27d25f8a45de1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,f40843145ae35cd8,True,1.0,1.0,0.6245534638954869,1.0,1.0,1.0,0.8435639432897862
