,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,8ff8a3cf55355131,True,1.0,1.0,0.5446825399297001,1.0,1.0,1.0,0.8102843916373751
1,af8dc1b01446555a,True,1.0,1.0,0.990146602806477,1.0,1.0,1.0,0.9958944178360322
2,c69d4cbd79ea52a0,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
3,d44d7aacab755892,True,1.0,1.0,0.7738272223375624,1.0,1.0,1.0,0.905761342640651
4,4379fb75ac085d26,True,1.0,1.0,0.6653490132043989,1.0,1.0,1.0,0.8605620888351662
5,aa10437e9b425118,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,c53ae2fe6cc751e7,True,1.0,1.0,0.9832735000297123,1.0,1.0,1.0,0.99303062501238
7,e7f8a61d807f5914,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,fe4bac0ae9bc5639,True,1.0,1.0,0.5515713615311881,1.0,1.0,1.0,0.8131547339713284
9,b3de35a12e36586c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,62462203db6b5ba5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
11,1ed469afe6545946,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
12,bb25cbb49f9157ae,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,43fd9868f2ed549f,True,1.0,1.0,0.774474095188086,1.0,1.0,1.0,0.9060308729950358
14,24ae3c9d96485b98,True,1.0,1.0,0.7488822962648419,1.0,1.0,1.0,0.8953676234436841
15,e166284508e554fa,True,1.0,1.0,0.8668593619079691,1.0,1.0,1.0,0.9445247341283204
16,3d29e22a03a15391,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,008b419a63b75917,True,1.0,1.0,0.7736917850817405,1.0,1.0,1.0,0.9057049104507252
18,6df89719fce05527,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,690f682660e358dc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,e52f4dccf26f55a8,True,1.0,1.0,0.6403623601470461,1.0,1.0,1.0,0.8501509833946025
21,f1b802f6e9a559af,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,aee5c527d8e85667,True,1.0,1.0,0.776793084898328,1.0,1.0,1.0,0.9069971187076367
23,99b52fa162c550d4,True,1.0,1.0,0.8020372846655355,1.0,1.0,1.0,0.9175155352773064
24,c7ef706bfbef5f7c,True,1.0,1.0,0.810534890447815,1.0,1.0,1.0,0.9210562043532562
25,7fcf6a30139b5d3e,True,1.0,1.0,0.9653554786710833,1.0,1.0,1.0,0.9855647827796181
26,ee42b86599ca5632,True,1.0,1.0,0.9042050082984452,1.0,1.0,1.0,0.9600854201243522
27,40ee16c17fc05cfb,True,1.0,1.0,0.7387105564883031,1.0,1.0,1.0,0.8911293985367928
28,edf7e758c7075ce8,True,1.0,1.0,0.3799515022417375,1.0,1.0,1.0,0.7416464592673906
29,a9359dafbcdd5af6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1c25de3a1c805da1,True,1.0,1.0,0.6935807347076817,1.0,1.0,1.0,0.8723253061282007
31,b48c29fc1bd15ca0,True,1.0,1.0,0.800819596388435,1.0,1.0,1.0,0.9170081651618479
32,ad0c441309de5d2e,True,1.0,1.0,0.9590881430217547,1.0,1.0,1.0,0.9829533929257311
33,b31e39a660f1535f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,685911b9ba8b554f,True,1.0,1.0,0.8953396843798969,1.0,1.0,1.0,0.9563915351582905
35,a82ce9edf79d56a6,True,1.0,1.0,0.8247535955353102,1.0,1.0,1.0,0.9269806648063792
36,a4f48656cf78572a,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
37,b9e5b11ac3745f8c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,013456829c0050ce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,03c2e332abb25034,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,9ebf7c0f1b4f5f39,True,1.0,1.0,0.9046930546060638,1.0,1.0,1.0,0.9602887727525266
41,6b96870196f95d29,True,1.0,1.0,0.828491910625672,1.0,1.0,1.0,0.9285382960940299
42,e02db4e2c5ed5b76,True,1.0,1.0,0.911575485039308,1.0,1.0,1.0,0.9631564520997117
43,c1e1661e600c570e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,3e5bb75bed1d58ad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,f6db2434c92450b8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,35f226ec4cac52fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,bca4325362c35dbd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,c5f7658763815835,True,1.0,1.0,0.9871775726061789,1.0,1.0,1.0,0.9946573219192412
49,fab7537b12d254bd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,d7c74666773f5575,True,1.0,1.0,0.5903853910476734,1.0,1.0,1.0,0.8293272462698639
51,23ee145aa4de582b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,21dbc361352b5dbd,True,1.0,1.0,0.7792712752544153,1.0,1.0,1.0,0.9080296980226731
53,d7708962e5cc554f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,5bd2bc00e2d358e0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,40ef82b4d5735701,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
