,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,d2853234152359b3,True,1.0,1.0,0.7458103250172401,1.0,1.0,1.0,0.89408763542385
1,b9238f564f875dfc,True,1.0,1.0,0.8511611110649953,1.0,1.0,1.0,0.9379837962770813
2,9b9aa93df6b15de7,True,1.0,1.0,0.8995410050223239,1.0,1.0,1.0,0.9581420854259682
3,0ad9939a6b875bf8,True,1.0,1.0,0.6341318951895388,1.0,1.0,1.0,0.8475549563289745
4,0f186e17ed445c5a,True,1.0,1.0,0.8271049248723624,1.0,1.0,1.0,0.9279603853634844
5,dbb26055ea9351dc,True,1.0,1.0,0.7544214255653261,1.0,1.0,1.0,0.8976755939855524
6,afb6f330e8665731,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
7,9e20b3d7da855668,True,1.0,1.0,0.8944004272544923,1.0,1.0,0.5,0.9560001780227051
8,6f7a20c618a9573e,True,1.0,1.0,0.9833234234174928,1.0,1.0,1.0,0.9930514264239553
9,f512480c969a5eab,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
10,c5510354351d5d5e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,826112ca75e750af,True,1.0,1.0,0.6239662138084119,1.0,1.0,1.0,0.8433192557535051
12,6c903f55bc7650e1,True,1.0,1.0,0.8818319687251759,1.0,1.0,1.0,0.9507633203021566
13,bd06d301fe645a28,True,1.0,1.0,0.8188182045745459,1.0,1.0,1.0,0.924507585239394
14,3e941f8f03c1512d,True,1.0,1.0,0.9022198457093376,1.0,1.0,1.0,0.9592582690455572
15,7404939e443458cc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,210e056a17d1522d,True,1.0,1.0,0.8558335126853377,1.0,1.0,1.0,0.9399306302855575
17,97d06e94283a5a65,True,1.0,1.0,0.8165939679448895,1.0,1.0,1.0,0.9235808199770373
18,9bb9ee9f03525ac0,True,1.0,1.0,0.7772391838123504,1.0,1.0,1.0,0.907182993255146
19,cc4a4dc2afc75aed,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1fedc5971443588d,True,1.0,1.0,0.9255234313260708,1.0,1.0,1.0,0.9689680963858628
21,e1b645135dae5fe9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,b20a2f0ea9135457,True,1.0,1.0,0.8423047455682393,1.0,1.0,1.0,0.9342936439867664
23,495a149c042a5636,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,87929fb304eb5bcc,True,1.0,1.0,0.8890502757859232,1.0,1.0,1.0,0.9537709482441347
25,d51cd13cfbe35a4b,True,1.0,1.0,0.9526758199378904,1.0,1.0,1.0,0.9802815916407877
26,148188e5281e53cd,True,1.0,1.0,0.9311902015966765,1.0,1.0,1.0,0.9713292506652819
27,b2f8e3b0a7a1565e,True,1.0,1.0,0.7779114495693087,1.0,1.0,1.0,0.907463103987212
28,a1a8c4053bc7577e,True,1.0,1.0,0.8980292602063107,1.0,1.0,1.0,0.9575121917526296
29,c672f1584cb75697,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,71729b03a1e95896,True,1.0,1.0,0.7075250987609463,1.0,1.0,1.0,0.878135457817061
31,143420292ce554f6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,1835975eaaf65843,True,1.0,1.0,0.9806478468980375,1.0,1.0,1.0,0.9919366028741822
33,e463ad284c0d595c,True,1.0,1.0,0.8364281834173601,1.0,1.0,1.0,0.9318450764239001
34,c06773e2267b568e,True,1.0,1.0,0.8666618776247568,1.0,1.0,1.0,0.9444424490103153
35,dce07c446c7955aa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,a0c719046be7530e,True,1.0,1.0,0.94165827649979,1.0,1.0,1.0,0.9756909485415791
37,795d49f6b8ec5f69,True,1.0,1.0,0.8295731698031529,1.0,1.0,1.0,0.9289888207513138
38,39640455f50c544c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,8f4e4b81b2b15283,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
