,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,cf7045e0db215eea,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,599cd3d1986c5509,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,d83802157d9858d5,True,1.0,1.0,0.7221434405136199,1.0,1.0,1.0,0.8842264335473417
3,e16ed6e841ee58cd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,93b50a6df30b5453,True,1.0,1.0,0.8844295224748323,1.0,1.0,1.0,0.9518456343645134
5,e3bfee2b093e5e35,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,f1dabe118a6955d6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,671da9103fe05141,True,1.0,1.0,0.7710644834816125,1.0,1.0,1.0,0.904610201450672
8,d33c6db306f35ef9,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
9,5971a8d84ff45bfa,True,1.0,1.0,0.8843119077808441,1.0,1.0,1.0,0.9517966282420184
10,2ead0bb5e6705b4a,True,1.0,1.0,0.8743420196363356,1.0,1.0,1.0,0.9476425081818065
11,3d6f193fad315d97,True,1.0,1.0,0.9722131315876558,1.0,1.0,1.0,0.9884221381615234
12,cf2e8812889754b1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,a1d5046565c75d87,True,1.0,1.0,0.8251110403560412,1.0,1.0,1.0,0.9271296001483504
14,c66c7433e8855d01,True,1.0,1.0,0.7334238554095385,1.0,1.0,1.0,0.888926606420641
15,592abdaa0cb25437,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
16,6201f6d1b5f65431,True,1.0,1.0,0.8492993636888354,1.0,1.0,1.0,0.9372080682036814
17,0bc2eec7ad2c5599,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,5fd5fdcf5c1552b9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,2b201c0ffa245b8b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
20,ca59ecba5722534c,True,1.0,1.0,0.8724555496052999,1.0,1.0,0.5,0.9468564790022084
21,1371cce68aa95a4e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,6d4a26f442705f49,True,1.0,1.0,0.871809156693991,1.0,1.0,1.0,0.9465871486224963
23,fc8f087133c55220,True,1.0,1.0,0.7080480142471094,1.0,1.0,1.0,0.878353339269629
24,077dd2d55c17560f,True,1.0,1.0,0.6349661663721164,1.0,1.0,1.0,0.8479025693217151
25,d763dadacfd55928,True,1.0,1.0,0.9949533257282772,1.0,1.0,1.0,0.9978972190534489
26,55a584a116ec5e6d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,58788ce811c755b5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,ac6d9537bf315302,True,1.0,1.0,0.8188565579953753,1.0,1.0,1.0,0.9245235658314064
29,c55ef877ea075993,True,1.0,1.0,0.830985231549833,1.0,1.0,1.0,0.9295771798124304
30,44b1999e4b2551b8,True,1.0,1.0,0.7759702265473107,1.0,1.0,1.0,0.9066542610613796
31,534431abbbd75d4f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,8224a14715c2577b,True,1.0,1.0,0.7161319573118012,1.0,1.0,1.0,0.8817216488799172
33,583113c5db20565d,True,1.0,1.0,0.8560340276148888,1.0,1.0,1.0,0.9400141781728704
34,55204d7112015beb,True,1.0,1.0,0.922583813828747,1.0,1.0,1.0,0.967743255761978
35,36e789a0e4035ad7,True,1.0,1.0,0.8370351634719123,1.0,1.0,1.0,0.9320979847799634
36,e7d6dc36775b52cc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,aee53565120f533b,True,1.0,1.0,0.8191876316430388,1.0,1.0,1.0,0.9246615131845995
38,9191f3f8644d50cb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,6872fa29d1345d03,True,1.0,1.0,0.9555145646177509,1.0,1.0,1.0,0.9814644019240628
40,ea492662cb205db2,True,1.0,1.0,0.8197572590462779,1.0,1.0,1.0,0.9248988579359492
41,e54bb40453165fac,True,1.0,1.0,0.9850991031302713,1.0,1.0,1.0,0.9937912929709464
42,b614d476ea185810,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,173369dc059d5fe9,True,1.0,1.0,0.7697075985900673,1.0,1.0,1.0,0.9040448327458614
44,e917a198bd9757a4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,0eb72de48c875897,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,13d2650251d25e83,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,a514e82818cb55da,True,1.0,1.0,0.7393682105622444,1.0,1.0,1.0,0.891403421067602
48,e9a71ddab0055f99,True,1.0,1.0,0.5550230120033023,1.0,1.0,1.0,0.8145929216680425
49,14ee80bbba6b587a,True,1.0,1.0,0.7662023711330735,1.0,1.0,0.0,0.9025843213054473
50,e96035d0292956f1,True,1.0,1.0,0.9885682578049048,0.0,1.0,0.0,0.5785701074187103
51,2861c47f508652e8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,25e5bbbced86504c,True,1.0,1.0,0.7069370221666996,1.0,1.0,1.0,0.8778904259027915
53,7ccfef5040b359df,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
