,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,7e7480ffa3aa55a4,True,1.0,1.0,0.9956112834980486,1.0,1.0,1.0,0.9981713681241869
1,3ba5c2d842785d59,True,1.0,1.0,0.9288369233378236,1.0,1.0,1.0,0.9703487180574265
2,283ae14565b85cc3,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3,e6e4e254f1c55405,True,1.0,1.0,0.7415931837463614,1.0,1.0,1.0,0.8923304932276506
4,af58d13139de5d3f,True,1.0,1.0,0.8453340955994489,1.0,1.0,1.0,0.9355558731664372
5,167d6bc7be735e55,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,dc6df220730c599a,True,1.0,1.0,0.9852791482857219,0.0,1.0,1.0,0.5771996451190508
7,df2ff4c2c9785df6,True,1.0,1.0,0.9531197394519481,1.0,1.0,1.0,0.9804665581049784
8,69bcdc8c577252f4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,7cdcc814be255d9f,True,1.0,1.0,0.9823615115214621,1.0,1.0,1.0,0.9926506298006093
10,842d40cd41cf56e8,True,1.0,1.0,0.7715893496062894,1.0,1.0,1.0,0.9048288956692873
11,1586b456d978588f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,77f45b5536f854bf,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,ecc5d9051f445174,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,6e821a856fe45177,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,81ac4c9af9ea5562,True,1.0,1.0,0.8964284482517598,1.0,1.0,1.0,0.9568451867715666
16,465d879f0b205c8f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,23b4e574c41a57bd,True,1.0,1.0,0.5644313299896339,1.0,1.0,1.0,0.8185130541623474
18,50b72b9404da516c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,f740386a50c45238,True,1.0,1.0,0.8689016886042149,1.0,1.0,1.0,0.9453757035850895
20,fac7dc214370509e,True,1.0,1.0,0.6243117234735185,1.0,1.0,1.0,0.843463218113966
