,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,73fabf2a0bdc5af4,True,1.0,1.0,0.7374684794719647,1.0,1.0,1.0,0.890611866446652
1,4a6dd3df952b5703,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,69bc8107e82b54db,True,1.0,1.0,0.728880672435319,1.0,1.0,1.0,0.8870336135147162
3,e98f83538a315982,True,1.0,1.0,0.8507783098355458,1.0,1.0,1.0,0.9378242957648109
4,d4374a032e28535e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,88d3ee1e3b435a28,True,1.0,1.0,0.7850840720896953,1.0,1.0,1.0,0.9104516967040398
6,5322f39a6130560c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,697f7ae6d60f5f2d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8,a514e82818cb55da,True,1.0,1.0,0.7350252262763841,1.0,1.0,1.0,0.8895938442818268
9,c6724cca6a1559a1,True,1.0,1.0,0.9041533032446206,1.0,1.0,1.0,0.9600638763519252
10,1727319cfd2b5661,True,1.0,1.0,0.9253631240644576,1.0,1.0,1.0,0.9689013016935241
11,d00c78600089543a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,635495c0e2295c4d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,5b21d7acaa545a46,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,ed01297783a05dba,True,1.0,1.0,0.842627089189816,1.0,1.0,1.0,0.9344279538290899
15,3d84e6189fdd51bb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
16,054054d63ad85fa3,True,1.0,1.0,0.7476675299284706,1.0,1.0,1.0,0.8948614708035295
17,61f8e636db175a83,True,1.0,1.0,0.8293463213384126,1.0,1.0,1.0,0.9288943005576719
18,ac3410e696505284,True,1.0,1.0,0.6221784224088834,1.0,1.0,1.0,0.8425743426703681
19,fb2402a506065225,True,1.0,1.0,0.10868248422638323,1.0,1.0,1.0,0.628617701760993
20,0fa603b5789956f1,True,1.0,1.0,0.9338112626799847,1.0,1.0,1.0,0.9724213594499936
21,fc8a40e606a25836,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
22,09d33cf8b87c5ae3,True,1.0,1.0,0.6081081425442216,1.0,1.0,1.0,0.8367117260600923
23,ddc7d737df1957cb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,d4af857a65825fc1,True,1.0,1.0,0.8842894688775357,1.0,1.0,1.0,0.9517872786989732
25,dabc9043dbb9560b,True,1.0,1.0,0.8154575459598882,1.0,1.0,1.0,0.92310731081662
26,c11b8e3e58e857f6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27,41598eaa4cef5f77,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,6183ed1d16f05d11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,65d2b64fb7375094,True,1.0,1.0,0.8877252784238616,1.0,1.0,1.0,0.9532188660099422
30,ab2b84d310be5bed,True,1.0,1.0,0.7204636673721083,1.0,1.0,1.0,0.8835265280717118
31,d33aaa347f795d0b,True,1.0,1.0,0.8243253379660719,1.0,1.0,1.0,0.9268022241525299
32,54db5162fc6c563c,True,1.0,1.0,0.8028707794434236,1.0,1.0,1.0,0.9178628247680932
33,e16ed6e841ee58cd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,7dae0a8be0545755,True,1.0,1.0,0.6901673592877222,1.0,1.0,1.0,0.8709030663698843
35,8c5518bf679458df,True,1.0,1.0,0.807411613318977,1.0,1.0,1.0,0.919754838882907
36,90551e9098aa5b12,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,cf45427178d25b3d,True,1.0,1.0,0.7989270742170925,1.0,1.0,1.0,0.9162196142571218
38,4bfd04f7517b5381,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,cc63d140e4285f30,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
