,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,227d62f5dfd95624,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,c28f3febaf635777,True,1.0,1.0,0.8509902708138124,1.0,1.0,1.0,0.9379126128390886
2,6376b9b848385361,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,d715fbc6ea0551f8,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
4,c719960a45715a9c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0490beca807c5e9f,True,1.0,1.0,0.852863762051919,1.0,1.0,1.0,0.9386932341882996
6,da2fb85306b2560c,True,1.0,1.0,0.6753974011802316,1.0,1.0,1.0,0.8647489171584298
7,e0657b3fd2ac5c55,True,1.0,1.0,0.8102327094101925,1.0,1.0,1.0,0.9209302955875801
8,76031bb4f8f7566d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,226f50441ff35772,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,8470627d628e55f6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
11,0c91824ce1e65b6e,True,1.0,1.0,0.6764936251683977,1.0,1.0,1.0,0.865205677153499
12,9b79840e85be5c10,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,4cfe4dc173bb5e2e,True,1.0,1.0,0.7355889108537754,1.0,1.0,1.0,0.8898287128557397
14,4e5e09ac14395d70,True,1.0,1.0,0.8104437317999702,1.0,1.0,1.0,0.921018221583321
15,5d87c059eba15807,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
16,ae312bf769445e43,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
17,f8fd766eb013577f,True,1.0,1.0,0.998982463239266,1.0,1.0,0.0,0.9995760263496942
18,78c26c7e63c3534c,True,1.0,1.0,0.5130845218870612,1.0,1.0,1.0,0.7971185507862755
19,71220ef085f459fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,9c4e60dd8e9959d8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,3fb1b622b5e155cc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,bc089c23e7f95250,True,1.0,1.0,0.9180330126939082,1.0,1.0,1.0,0.9658470886224618
23,bc23c66181b15e25,True,1.0,1.0,0.9096310305204137,1.0,1.0,1.0,0.962346262716839
24,c16d0c6076ab5a85,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,976107b532bb5301,True,1.0,1.0,0.954911570035861,1.0,1.0,1.0,0.9812131541816088
